,xid,name,url,stars,wikipedia,image,address,kinds,lon,lat
1243,N8456932723,Quick,null,null,null,null,Viale Europa Villabate SIC PA Italia 90039 it Pomara ,"shops,conveniences,tourist_facilities",13.437126159667969,38.07905578613281
1244,N8557772926,S.B.,null,null,null,null,Via Giulio Cesare Villabate Punto Enel SIC PA Italia 90039 it 1f Pomara ,"shops,conveniences,tourist_facilities",13.443438529968262,38.079254150390625
1245,N8837896117,Market Ballaro,null,null,null,null,Palermo Via Dalamazio Birago SIC PA I Circoscrizione Italia 90140 it Albergheria ,"shops,supermarkets,tourist_facilities",13.363872528076172,38.109989166259766
1246,N6168902986,Market Ballaro,null,null,null,null,Palermo Piazzetta Luigi Boglino SIC PA I Circoscrizione Italia it Albergheria ,"shops,conveniences,tourist_facilities",13.363663673400879,38.11048889160156
1247,N5863193319,Claudio,null,null,null,null,Palermo Via Niccolò Palmeri SIC PA II Circoscrizione Italia 90140 it ,"shops,fish_stores,tourist_facilities",13.368500709533691,38.11109161376953
1248,N1018985787,Panificio D'Amico Rosario,null,null,null,null,Palermo Via Antonino Saetta Panificio D'Amico Rosario SIC PA II Circoscrizione Italia 90123 it 21 Settecannoli ,"shops,bakeries,tourist_facilities",13.380895614624023,38.10711669921875
1249,N1968976244,Panificio Vercio Pietro,null,null,null,null,Palermo Via Porta di Castro Panificio Vercio Pietro SIC PA I Circoscrizione Italia 90134 it 24 Albergheria ,"shops,bakeries,tourist_facilities",13.359573364257812,38.11212158203125
1250,N4582471105,Bar touring afrancu,null,null,null,null,Palermo Via Roma SIC PA I Circoscrizione Italia 90133 it 224-246 La Loggia ,"shops,bakeries,tourist_facilities",13.363295555114746,38.11685562133789
1251,N4716318289,Lidl,null,null,null,null,Palermo Via Montesanto SIC PA I Circoscrizione Italia 90140 it Kalsa ,"shops,supermarkets,tourist_facilities",13.365554809570312,38.11311721801758
1252,N1452362861,Carrefour,null,null,null,null,Palermo Pelledoca SIC PA I Circoscrizione Italia 90100 Piazza Marina it 32 Kalsa ,"shops,supermarkets,tourist_facilities",13.368112564086914,38.11697006225586
1253,N6906543763,Supermercato 3C,null,null,null,null,Palermo Via Venezia Supermercato 3C SIC PA I Circoscrizione Italia 90133 it 47/53 La Loggia ,"shops,supermarkets,tourist_facilities",13.361564636230469,38.117523193359375
1254,N5027773122,Forneria B. Bonaccorso,null,null,null,null,Palermo Forneria B. Bonaccorso SIC PA I Circoscrizione Italia 90133 Discesa Maccheronai it 29 La Loggia ,"shops,conveniences,tourist_facilities",13.363297462463379,38.117820739746094
1255,N5568149524,Genchi Francesco,null,null,null,null,Palermo Via Camillo Benso Conte di Cavour Genchi Francesco SIC PA I Circoscrizione Italia 90133 it 28 La Loggia ,"shops,outdoor,tourist_facilities",13.360617637634277,38.12198257446289
1256,N5429712337,Panificio Velardi,null,null,null,null,Palermo Via Garraffello SIC PA I Circoscrizione Italia 90133 it La Loggia ,"shops,bakeries,tourist_facilities",13.365432739257812,38.117393493652344
1257,N4143119889,panificio Porta Reale,null,null,null,null,Palermo Via Nicolò Cervello panificio Porta Reale SIC PA I Circoscrizione Italia 90133 it 17 Kalsa ,"shops,bakeries,tourist_facilities",13.3736572265625,38.11517333984375
1258,N3387882697,Tonno Coalma,null,null,null,null,Palermo SIC PA II Circoscrizione Italia 90123 it Settecannoli ,"shops,conveniences,tourist_facilities",13.377723693847656,38.112606048583984
1259,N8637459186,Frutti di mare Raccuglia,null,null,null,null,Palermo SIC PA II Circoscrizione Italia 90123 it Settecannoli ,"shops,fish_stores,tourist_facilities",13.378119468688965,38.11235427856445
1260,N8637459209,Giaconia,null,null,null,null,Palermo SIC PA II Circoscrizione Italia 90123 it Settecannoli ,"shops,conveniences,tourist_facilities",13.383352279663086,38.106632232666016
1261,N4699343490,Aviko surgelati,null,null,null,null,Palermo Via Alessandro Volta SIC PA VIII Circoscrizione Italia 90133 it ,"shops,supermarkets,tourist_facilities",13.365241050720215,38.12369918823242
1262,N3396047256,Spazio Alimentare Paghi Poco,null,null,null,null,Palermo Via dei Cantieri SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"shops,supermarkets,tourist_facilities",13.359554290771484,38.13631820678711
1263,N3396047677,Fortè discount,null,null,null,null,Palermo Via Antonello da Messina SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"shops,supermarkets,tourist_facilities",13.359977722167969,38.136497497558594
1264,N3388398851,Conad,null,null,null,null,Palermo Via Saverio Landolina SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"shops,supermarkets,tourist_facilities",13.361926078796387,38.14186477661133
1265,N8914796221,Sisa,null,null,null,null,Palermo Via Don Orione Condominio via Don Orione 10 SIC PA VIII Circoscrizione Italia 90142 it 10 Acquasanta ,"shops,supermarkets,tourist_facilities",13.362119674682617,38.14286422729492
1266,N8928911873,Ristopescheria Marcello,null,null,null,null,Palermo Via Don Orione Condominio via Don Orione 10 SIC PA VIII Circoscrizione Italia 90142 it 10 Acquasanta ,"shops,fish_stores,tourist_facilities",13.362286567687988,38.143672943115234
1267,N3674042695,Al pane bello,null,null,null,null,Palermo Via Don Orione SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"shops,bakeries,tourist_facilities",13.362245559692383,38.1405143737793
1268,N8512801769,Sulla bocca di tutti,null,null,null,null,Via Agrigento Villabate SIC PA Italia 90039 it Pomara ,"shops,conveniences,tourist_facilities",13.447552680969238,38.07509231567383
1269,N4682085896,Fortè,null,null,null,null,Via Faraona / Via L20 Villabate SIC PA Italia 90039 it ,"shops,supermarkets,tourist_facilities",13.453245162963867,38.074562072753906
1270,N8553433748,G3,null,null,null,null,Via de Cosmi Villabate SIC PA Italia 90039 it Pomara ,"shops,conveniences,tourist_facilities",13.447999000549316,38.0787353515625
1271,N4938699913,Conad,null,null,null,null,Via Vivona Ficarazzi SIC PA Italia 90039 it Ficarazzelli ,"shops,supermarkets,tourist_facilities",13.453263282775879,38.090213775634766
1272,W278804398,Ard discount,null,null,null,null,Palermo Via Guglielmo Peralta SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"shops,supermarkets,tourist_facilities",13.361072540283203,38.146419525146484
1273,N5100685894,Panificio Abbate,null,null,null,null,Palermo Via Giuseppe Pollaci Buffetti SIC PA IV Circoscrizione Italia 90135 it 40 Altarello ,"shops,bakeries,tourist_facilities",13.329504013061523,38.10358810424805
1274,N5057886469,Fior di Pane,null,null,null,null,Palermo Viale Regione Siciliana Nord Ovest ZMotor SIC PA IV Circoscrizione Italia 90129 it 241 Altarello ,"shops,bakeries,tourist_facilities",13.330809593200684,38.10564041137695
1275,N5412716555,Antico Forno del Viale,null,null,null,null,Palermo Viale Maria Santissima Mediatrice Antico Forno del Viale SIC PA IV Circoscrizione Italia 90129 it 55 Pagliarelli ,"shops,bakeries,tourist_facilities",13.332782745361328,38.10074234008789
1276,N1968976208,Capricci di Pane,null,null,null,null,Palermo Vicolo San Giuseppe d'Arimatea SIC PA I Circoscrizione Italia 90134 it Albergheria ,"shops,bakeries,tourist_facilities",13.359073638916016,38.114620208740234
1277,N7902978985,Cannolissimo,null,null,null,null,Palermo Corso Vittorio Emanuele Caffè del Kassaro SIC PA I Circoscrizione Italia 90134 it 390 Albergheria ,"shops,bakeries,tourist_facilities",13.35888385772705,38.114715576171875
1278,N1768879217,Cappello Pasticceria,null,null,null,null,Palermo Via Niccolò Garzilli SIC PA VIII Circoscrizione Italia 90141 it 17 ,"foods,shops,cafes,bakeries,tourist_facilities",13.353277206420898,38.1247444152832
1279,N8061995371,Bakery Good,null,null,null,null,Palermo Via Venti Settembre SIC PA VIII Circoscrizione Italia 90139 it 26 ,"shops,bakeries,tourist_facilities",13.353397369384766,38.12518310546875
1280,N5057755986,Panificio Ingrassia,null,null,null,null,Palermo Via Dante Panificio Ingrassia SIC PA VIII Circoscrizione Italia 90141 it 42 ,"shops,bakeries,tourist_facilities",13.351667404174805,38.12385940551758
1281,N5828857071,Pizzo Simona,null,null,null,null,Via Pezzingoli Monreale SIC PA Italia 90046 it ,"shops,bakeries,tourist_facilities",13.295963287353516,38.070186614990234
1282,N5060944240,Termini Tommaso,null,null,null,null,Palermo SIC PA IV Circoscrizione Italia 90131 it ,"shops,bakeries,tourist_facilities",13.30102825164795,38.08592224121094
1283,N6357817952,Castelluzzo,null,null,null,null,Palermo Via Saitta Longhi SIC PA IV Circoscrizione Italia 90131 it Pagliarelli ,"shops,bakeries,tourist_facilities",13.319100379943848,38.0938720703125
1284,W279168280,Penny Market,null,null,null,null,Palermo Via Santuario Cruillas SIC PA V Circoscrizione Italia 90145 it ,"shops,supermarkets,tourist_facilities",13.328965187072754,38.139034271240234
1285,N5109240865,Panificio Pizzeria,null,null,null,null,Palermo Via Michele Titone SIC PA IV Circoscrizione Italia 90129 it Altarello ,"shops,bakeries,tourist_facilities",13.3377685546875,38.1072883605957
1286,N380989300,Dolci Tentazioni,null,null,null,null,Palermo Via Giovanni Argento Dolci Tentazioni SIC PA IV Circoscrizione Italia 90128 it 49 ,"shops,bakeries,tourist_facilities",13.35472297668457,38.105552673339844
1287,N4689886491,Di bella,null,null,null,null,Palermo Viale Leonardo da Vinci SIC PA V Circoscrizione Italia 90135 it Passo di Rigano ,"shops,bakeries,tourist_facilities",13.321141242980957,38.12672424316406
1288,N5110763842,Panificio Garofalo,null,null,null,null,Palermo Via G. Stazzone Panificio Garofalo SIC PA V Circoscrizione Italia 90145 it 8 Passo di Rigano ,"shops,bakeries,tourist_facilities",13.323488235473633,38.13373565673828
1289,N5392225957,Spinnato,null,null,null,null,Palermo Via Dante SIC PA VIII Circoscrizione Italia 90141 it 72 ,"shops,bakeries,tourist_facilities",13.349285125732422,38.123291015625
1290,N4676437689,Graziano,null,null,null,null,Palermo Via del Granatiere SIC PA VIII Circoscrizione Italia 90144 it ,"shops,bakeries,tourist_facilities",13.343903541564941,38.1444091796875
1291,N7123978186,Panificio Graziano,null,null,null,null,Palermo Via Dammuso SIC PA VII Circoscrizione Italia 90148 it ,"shops,bakeries,tourist_facilities",13.277656555175781,38.199440002441406
1292,N3513565890,Angolo del Pane,null,null,null,null,Palermo Via Giovanni Campisi Angolo del Pane SIC PA III Circoscrizione Italia 90124 it 101 Guadagna ,"shops,bakeries,tourist_facilities",13.370575904846191,38.09977722167969
1293,N4703652589,Panificio,null,null,null,null,Via Giulio Cesare Villabate SIC PA Italia 90039 it Pomara ,"shops,bakeries,tourist_facilities",13.446033477783203,38.07832717895508
1294,N380989435,Panificio Figli Fiorentino,null,null,null,null,Palermo Via Rocco Jemma SIC PA III Circoscrizione Italia 90127 it Guadagna ,"shops,bakeries,tourist_facilities",13.36446475982666,38.103912353515625
1295,N4675490189,Militello,null,null,null,null,Via Catania Villabate SIC PA Italia 90039 it Pomara ,"shops,bakeries,tourist_facilities",13.447578430175781,38.07426452636719
1296,R7619076,Super Spaccio Alimentare,null,null,null,null,Palermo Via Crocifisso Pietratagliata SIC PA IV Circoscrizione Italia 90129 it Altarello ,"shops,supermarkets,tourist_facilities",13.326111793518066,38.10340118408203
1297,N8118555490,Decò,null,null,null,null,Villabate SIC PA Italia 90039 it Pomara ,"shops,supermarkets,tourist_facilities",13.443083763122559,38.07984924316406
1298,N3737551725,Mini Market,null,null,null,null,Palermo Via Roma SIC PA I Circoscrizione Italia 90133 it 61 Kalsa ,"shops,supermarkets,tourist_facilities",13.365342140197754,38.11345291137695
1299,N4245892052,Crai,null,null,null,null,Palermo Via dei Cantieri SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"shops,supermarkets,tourist_facilities",13.36138916015625,38.136505126953125
1300,N3868595169,Mercato alimentare all'aperto in via Montalbo,null,null,null,null,Palermo Via Montalbo Mercato alimentare all'apero in via Montalbo SIC PA VIII Circoscrizione Italia 90142 it 119 Acquasanta ,"shops,supermarkets,tourist_facilities",13.360968589782715,38.1376953125
1301,N8118555491,MD,null,null,null,null,Via Papa Giovanni Paolo II Villabate SIC PA Italia 90039 it ,"shops,supermarkets,tourist_facilities",13.45112133026123,38.07656478881836
1302,N7695407236,Salumeria - Non solo caffè,null,null,null,null,Viale Europa Villabate SIC PA Italia 90039 it Pomara ,"shops,supermarkets,tourist_facilities",13.447915077209473,38.07548522949219
1303,N4661094093,Conad,null,null,null,null,Corso Vittorio Emanuele Villabate SIC PA Italia 90039 it Pomara ,"shops,supermarkets,tourist_facilities",13.450703620910645,38.07494354248047
1304,W81411582,Cerrefour,null,null,null,null,Palermo Via Domenico Russo SIC PA IV Circoscrizione Italia 90131 it Altarello ,"shops,supermarkets,tourist_facilities",13.322251319885254,38.09844970703125
1305,W279170142,Conad,null,null,null,null,Palermo SIC PA V Circoscrizione Italia 90135 it Passo di Rigano ,"shops,supermarkets,tourist_facilities",13.307536125183105,38.13174819946289
1306,N3507400807,Lidl,null,null,null,null,Palermo Via Oreste SIC PA VII Circoscrizione Italia 90147 it ,"shops,supermarkets,tourist_facilities",13.299120903015137,38.19147491455078
1307,W81512216,Lidl,null,null,null,null,Palermo Viale Regione Siciliana Sud Est SIC PA IV Circoscrizione Italia 90129 it Pagliarelli ,"shops,supermarkets,tourist_facilities",13.33448314666748,38.09633255004883
1308,W279328343,Todis,null,null,null,null,Palermo Via Roccazzo SIC PA IV Circoscrizione Italia 90136 it Baida ,"shops,supermarkets,tourist_facilities",13.305588722229004,38.11430358886719
1309,W81370036,Fortè Hard Discount,null,null,null,null,Palermo Via Luigi Mancinelli SIC PA IV Circoscrizione Italia 90129 it Altarello ,"shops,supermarkets,tourist_facilities",13.334959983825684,38.1037712097168
1310,W498067781,ARD,null,null,null,null,Palermo Via Girolamo Savonarola ARD SIC PA IV Circoscrizione Italia 90135 it 9/11 Altarello ,"shops,supermarkets,tourist_facilities",13.321415901184082,38.1221809387207
1311,W804535961,Conad,https://www.conad.it/ricerca-negozi/negozio.007928.html,null,null,null,Via Alcide De Gasperi Villabate SIC PA Italia 90039 it ,"shops,supermarkets,tourist_facilities",13.45013427734375,38.08436965942383
1312,W963683088,EuroSpin,null,null,null,null,Palermo Via Salvatore Denti di Piraino SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"shops,supermarkets,tourist_facilities",13.361089706420898,38.14823913574219
1313,N5105170711,Premiata Salumeria,null,null,null,null,Palermo Corso Calatafimi Premiata Salumeria SIC PA IV Circoscrizione Italia 90129 it 615 Altarello ,"shops,conveniences,tourist_facilities",13.333513259887695,38.10449981689453
1314,N5081198405,Di... Vino In Vino,null,null,null,null,Palermo Via Giuseppe Pagano Di... Vino In Vino SIC PA IV Circoscrizione Italia 90129 it 19 Altarello ,"shops,conveniences,tourist_facilities",13.332623481750488,38.10554504394531
1315,N5092408070,Supermercato Sisal,null,null,null,null,Palermo Via Gaetano La Loggia SIC PA IV Circoscrizione Italia 90129 it 8 Altarello ,"shops,conveniences,tourist_facilities",13.340103149414062,38.10869216918945
1316,N5401127252,Alimentari Super Briò,null,null,null,null,Palermo Via Vito La Mantia SIC PA V Circoscrizione Italia 90138 it 85 Olivuzza ,"shops,conveniences,tourist_facilities",13.34626293182373,38.120914459228516
1317,N5397740888,Shalini,null,null,null,null,Palermo Via Zoppo di Gangi SIC PA V Circoscrizione Italia 90138 it Olivuzza ,"shops,conveniences,tourist_facilities",13.346752166748047,38.12175369262695
1318,N5393444020,Detersivi Arancia,null,null,null,null,Palermo Piazza Giovanni Amendola SIC PA VIII Circoscrizione Italia 90141 it ,"shops,conveniences,tourist_facilities",13.351358413696289,38.1220817565918
1319,N8193761221,Lo Verde,null,null,null,null,Palermo Via Serradifalco SIC PA VIII Circoscrizione Italia 90144 it ,"shops,conveniences,tourist_facilities",13.337882041931152,38.13031005859375
1320,N5412716554,Quick SISA,null,null,null,null,Palermo Viale Maria Santissima Mediatrice Quick SISA SIC PA IV Circoscrizione Italia 90129 it 41 Pagliarelli ,"shops,conveniences,tourist_facilities",13.333096504211426,38.10084915161133
1321,N8557772923,Non solo frutta,null,null,null,null,Via Giulio Cesare Villabate Punto Enel SIC PA Italia 90039 it 1f Pomara ,"shops,conveniences,tourist_facilities",13.444056510925293,38.078792572021484
1322,N5108138028,Igloo,null,null,null,null,Corso Vittorio Emanuele Villabate SIC PA Italia 90039 it Pomara ,"shops,conveniences,tourist_facilities",13.447868347167969,38.07606887817383
1323,W197367305,Centro Commerciale La Torre,https://www.centrocommercialelatorre.com/,null,null,null,Palermo Via Alia Centro Commerciale La Torre SIC PA V Circoscrizione Italia 90136 it 25bis Passo di Rigano ,"shops,malls,tourist_facilities",13.299867630004883,38.13443374633789
1324,N5085694105,Panificio A. Leto,null,null,null,null,Palermo Via Palmerino SIC PA IV Circoscrizione Italia 90129 it Pagliarelli ,"shops,bakeries,tourist_facilities",13.33552360534668,38.09865951538086
